Uniprot-Accession,S9-Protein,0,3,5,7,9,11,13,15,E-value,Protein,Gene,Length,GO-BP,GO-IDs,Pathway,UniPathway,CDD,Pfam,GO-name
Q5M9G3,CHOYP_LOC100565981.1.1|m.29912,0,0,0,0,0,0,0,0,7.00E-55,Caprin-1 (Cytoplasmic activation- and proliferation-associated protein 1) (GPI-anchored protein p137) (GPI-p137) (p137GPI) (RNA granule protein 105),Caprin1 Gpiap1 Rng105,707,negative regulation of translation [GO:0017148]; positive regulation of dendrite morphogenesis [GO:0050775]; positive regulation of dendritic spine morphogenesis [GO:0061003],GO:0000932; GO:0003723; GO:0005829; GO:0010494; GO:0017148; GO:0030425; GO:0050775; GO:0061003,,,,PF12287;,cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; dendrite [GO:0030425]; P-body [GO:0000932]; RNA binding [GO:0003723]; negative regulation of translation [GO:0017148]; positive regulation of dendrite morphogenesis [GO:0050775]; positive regulation of dendritic spine morphogenesis [GO:0061003]
P23469,CHOYP_LOC100890753.2.3|m.53551,0,0,0,0,0,0,0,0,7.00E-74,Receptor-type tyrosine-protein phosphatase epsilon (Protein-tyrosine phosphatase epsilon) (R-PTP-epsilon) (EC 3.1.3.48),PTPRE,700,negative regulation of insulin receptor signaling pathway [GO:0046627]; protein dephosphorylation [GO:0006470]; regulation of mast cell activation [GO:0033003]; transmembrane receptor protein tyrosine phosphatase signaling pathway [GO:0007185],GO:0005001; GO:0005634; GO:0005737; GO:0005886; GO:0006470; GO:0007185; GO:0016021; GO:0033003; GO:0046627,,,,PF00102;,cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; transmembrane receptor protein tyrosine phosphatase activity [GO:0005001]; negative regulation of insulin receptor signaling pathway [GO:0046627]; protein dephosphorylation [GO:0006470]; regulation of mast cell activation [GO:0033003]; transmembrane receptor protein tyrosine phosphatase signaling pathway [GO:0007185]
P61805,CHOYP_LOC578220.1.2|m.16983,0,0,0,0,0,0,0,0,3.00E-56,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 (Oligosaccharyl transferase subunit DAD1) (EC 2.4.99.18) (Defender against cell death 1) (DAD-1),Dad1,113,apoptotic process [GO:0006915]; blastocyst development [GO:0001824]; negative regulation of apoptotic process [GO:0043066]; protein glycosylation [GO:0006486]; protein N-linked glycosylation [GO:0006487]; response to drug [GO:0042493]; response to nutrient [GO:0007584],GO:0001824; GO:0004579; GO:0006486; GO:0006487; GO:0006915; GO:0007584; GO:0008250; GO:0016021; GO:0042493; GO:0043066; GO:0070062,PATHWAY: Protein modification; protein glycosylation.,,,PF02109;,extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; oligosaccharyltransferase complex [GO:0008250]; dolichyl-diphosphooligosaccharide-protein glycotransferase activity [GO:0004579]; apoptotic process [GO:0006915]; blastocyst development [GO:0001824]; negative regulation of apoptotic process [GO:0043066]; protein glycosylation [GO:0006486]; protein N-linked glycosylation [GO:0006487]; response to drug [GO:0042493]; response to nutrient [GO:0007584]
P14133,CHOYP_LOC584333.1.1|m.42540,0,0,0,0,0,0,0,0,3.00E-29,L-ascorbate oxidase (ASO) (Ascorbase) (EC 1.10.3.3),,587,,GO:0005507; GO:0005576; GO:0008447,,,cd13845;cd13893;,PF00394;PF07731;PF07732;,extracellular region [GO:0005576]; copper ion binding [GO:0005507]; L-ascorbate oxidase activity [GO:0008447]
B3EWY9,CHOYP_LOC590125.6.7|m.53735,0,0,0,0,0,0,0,0,4.00E-112,Mucin-like protein (Fragment),,1594,cell-matrix adhesion [GO:0007160],GO:0005509; GO:0007160; GO:0016021,,,,PF12662;PF06119;PF00090;PF00094;,integral component of membrane [GO:0016021]; calcium ion binding [GO:0005509]; cell-matrix adhesion [GO:0007160]
Q62925,CHOYP_M3K1.1.1|m.7202,0,0,0,0,0,0,0,0,8.00E-119,Mitogen-activated protein kinase kinase kinase 1 (EC 2.7.11.25) (MAPK/ERK kinase kinase 1) (MEK kinase 1) (MEKK 1),Map3k1 Mekk Mekk1,1493,activation of JNKK activity [GO:0007256]; activation of MAPKK activity [GO:0000186]; MAPK cascade [GO:0000165]; negative regulation of actin filament bundle assembly [GO:0032232]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of apoptotic process [GO:0043065]; positive regulation of JUN kinase activity [GO:0043507]; positive regulation of MAP kinase activity [GO:0043406]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; positive regulation of viral transcription [GO:0050434]; protein autophosphorylation [GO:0046777]; protein oligomerization [GO:0051259]; protein phosphorylation [GO:0006468]; protein polyubiquitination [GO:0000209]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; response to osmotic stress [GO:0006970],GO:0000165; GO:0000186; GO:0000209; GO:0004706; GO:0004709; GO:0004842; GO:0005524; GO:0005737; GO:0006468; GO:0006970; GO:0007256; GO:0008270; GO:0008432; GO:0016020; GO:0018105; GO:0031434; GO:0032232; GO:0042787; GO:0043065; GO:0043406; GO:0043507; GO:0045944; GO:0046625; GO:0046777; GO:0050434; GO:0051019; GO:0051259,,,,PF00069;,cytoplasm [GO:0005737]; membrane [GO:0016020]; ATP binding [GO:0005524]; JUN kinase binding [GO:0008432]; JUN kinase kinase kinase activity [GO:0004706]; MAP kinase kinase kinase activity [GO:0004709]; mitogen-activated protein kinase binding [GO:0051019]; mitogen-activated protein kinase kinase binding [GO:0031434]; sphingolipid binding [GO:0046625]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]; activation of JNKK activity [GO:0007256]; activation of MAPKK activity [GO:0000186]; MAPK cascade [GO:0000165]; negative regulation of actin filament bundle assembly [GO:0032232]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of apoptotic process [GO:0043065]; positive regulation of JUN kinase activity [GO:0043507]; positive regulation of MAP kinase activity [GO:0043406]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; positive regulation of viral transcription [GO:0050434]; protein autophosphorylation [GO:0046777]; protein oligomerization [GO:0051259]; protein phosphorylation [GO:0006468]; protein polyubiquitination [GO:0000209]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; response to osmotic stress [GO:0006970]
B3EWY7,CHOYP_NEMVEDRAFT_V1G246686.1.1|m.53126,0.5,0,0,0,0,0,0,0,2.00E-29,Acidic skeletal organic matrix protein (Acidic SOMP),,359,,GO:0005576,,,,,extracellular region [GO:0005576]
Q6AY62,CHOYP_NEUFC.1.1|m.44515,0,0,0,0,0,0,0,0,6.00E-69,Neuferricin (Cytochrome b5 domain-containing protein 2),Cyb5d2,263,positive regulation of neuron differentiation [GO:0045666],GO:0005576; GO:0012505; GO:0016020; GO:0020037; GO:0045666,,,,PF00173;,endomembrane system [GO:0012505]; extracellular region [GO:0005576]; membrane [GO:0016020]; heme binding [GO:0020037]; positive regulation of neuron differentiation [GO:0045666]
A2AJ76,CHOYP_PEAR1.10.16|m.42850,0,0,0,0,0,0,0,0,0.000004,Hemicentin-2,Hmcn2,5100,positive regulation of cell migration [GO:0030335]; response to stimulus [GO:0050896]; smooth muscle contraction [GO:0006939],GO:0005509; GO:0005576; GO:0005604; GO:0005938; GO:0006939; GO:0030054; GO:0030335; GO:0032154; GO:0050896,,,,PF12662;PF07645;PF07474;PF07679;,basement membrane [GO:0005604]; cell cortex [GO:0005938]; cell junction [GO:0030054]; cleavage furrow [GO:0032154]; extracellular region [GO:0005576]; calcium ion binding [GO:0005509]; positive regulation of cell migration [GO:0030335]; response to stimulus [GO:0050896]; smooth muscle contraction [GO:0006939]
Q9NZJ4,CHOYP_SACS.14.17|m.61817,0,0,0,0,0,0,0,0,0,Sacsin (DnaJ homolog subfamily C member 29) (DNAJC29),SACS KIAA0730,4579,negative regulation of inclusion body assembly [GO:0090084]; protein folding [GO:0006457],GO:0005634; GO:0005737; GO:0005739; GO:0006457; GO:0030424; GO:0030425; GO:0030544; GO:0051087; GO:0070628; GO:0070852; GO:0090084,,,,PF05168;PF00240;,axon [GO:0030424]; cell body fiber [GO:0070852]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; chaperone binding [GO:0051087]; Hsp70 protein binding [GO:0030544]; proteasome binding [GO:0070628]; negative regulation of inclusion body assembly [GO:0090084]; protein folding [GO:0006457]
Q80VJ2,CHOYP_SRA1.1.1|m.56432,0,0,0,0,0,0,0,0,4.00E-14,Steroid receptor RNA activator 1 (Steroid receptor RNA activator protein) (SRAP),Sra1,232,"apoptotic process [GO:0006915]; cell differentiation [GO:0030154]; cell proliferation [GO:0008283]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; regulation of apoptotic process [GO:0042981]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; transcription, DNA-templated [GO:0006351]",GO:0003677; GO:0003712; GO:0003713; GO:0005634; GO:0005654; GO:0005667; GO:0005829; GO:0005831; GO:0005886; GO:0006351; GO:0006357; GO:0006915; GO:0008283; GO:0010861; GO:0015630; GO:0030154; GO:0030374; GO:0030529; GO:0031252; GO:0042981; GO:0045171; GO:0045944,,,,PF07304;,"cell leading edge [GO:0031252]; cytosol [GO:0005829]; intercellular bridge [GO:0045171]; intracellular ribonucleoprotein complex [GO:0030529]; microtubule cytoskeleton [GO:0015630]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; steroid hormone aporeceptor complex [GO:0005831]; transcription factor complex [GO:0005667]; DNA binding [GO:0003677]; ligand-dependent nuclear receptor transcription coactivator activity [GO:0030374]; thyroid hormone receptor activator activity [GO:0010861]; transcription coactivator activity [GO:0003713]; transcription cofactor activity [GO:0003712]; apoptotic process [GO:0006915]; cell differentiation [GO:0030154]; cell proliferation [GO:0008283]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; regulation of apoptotic process [GO:0042981]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; transcription, DNA-templated [GO:0006351]"
B3EWY9,CHOYP_contig_050919|m.60703,0,0,0,0,0,0,0,0,3.00E-95,Mucin-like protein (Fragment),,1594,cell-matrix adhesion [GO:0007160],GO:0005509; GO:0007160; GO:0016021,,,,PF12662;PF06119;PF00090;PF00094;,integral component of membrane [GO:0016021]; calcium ion binding [GO:0005509]; cell-matrix adhesion [GO:0007160]
P55096,CHOYP_ABCD3.1.1|m.14559,0,0,0,0,0,0,0,0,0,ATP-binding cassette sub-family D member 3 (68 kDa peroxisomal membrane protein) (PMP68) (70 kDa peroxisomal membrane protein) (PMP70),Abcd3 Pmp70 Pxmp1,659,fatty acid beta-oxidation [GO:0006635]; fatty acid biosynthetic process [GO:0006633]; peroxisomal long-chain fatty acid import [GO:0015910]; peroxisome organization [GO:0007031]; response to drug [GO:0042493]; response to organic cyclic compound [GO:0014070]; very long-chain fatty acid catabolic process [GO:0042760],GO:0005324; GO:0005524; GO:0005739; GO:0005743; GO:0005777; GO:0005778; GO:0005782; GO:0006633; GO:0006635; GO:0007031; GO:0014070; GO:0015910; GO:0016020; GO:0016021; GO:0016887; GO:0042493; GO:0042626; GO:0042760; GO:0042803; GO:0043231,,,,PF06472;PF00005;,"integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; peroxisomal matrix [GO:0005782]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; ATPase activity, coupled to transmembrane movement of substances [GO:0042626]; long-chain fatty acid transporter activity [GO:0005324]; protein homodimerization activity [GO:0042803]; fatty acid beta-oxidation [GO:0006635]; fatty acid biosynthetic process [GO:0006633]; peroxisomal long-chain fatty acid import [GO:0015910]; peroxisome organization [GO:0007031]; response to drug [GO:0042493]; response to organic cyclic compound [GO:0014070]; very long-chain fatty acid catabolic process [GO:0042760]"
P91620,CHOYP_AGAP_AGAP006590.1.1|m.42108,0,0,0,0,0,0,0,0,0,"Protein still life, isoforms C/SIF type 2",sif CG34418,2061,actin cytoskeleton organization [GO:0030036]; intracellular signal transduction [GO:0035556]; positive regulation of filopodium assembly [GO:0051491]; regulation of axonogenesis [GO:0050770]; regulation of GTPase activity [GO:0043087]; regulation of Rho protein signal transduction [GO:0035023]; regulation of synapse structure or activity [GO:0050803],GO:0005057; GO:0005622; GO:0030036; GO:0030054; GO:0030676; GO:0035023; GO:0035556; GO:0043087; GO:0045202; GO:0050770; GO:0050803; GO:0051491,,,,PF00169;PF02196;PF00621;,"cell junction [GO:0030054]; intracellular [GO:0005622]; synapse [GO:0045202]; Rac guanyl-nucleotide exchange factor activity [GO:0030676]; signal transducer activity, downstream of receptor [GO:0005057]; actin cytoskeleton organization [GO:0030036]; intracellular signal transduction [GO:0035556]; positive regulation of filopodium assembly [GO:0051491]; regulation of axonogenesis [GO:0050770]; regulation of GTPase activity [GO:0043087]; regulation of Rho protein signal transduction [GO:0035023]; regulation of synapse structure or activity [GO:0050803]"
Q54SW1,CHOYP_BRAFLDRAFT_120431.1.1|m.49038,0.5,0,0,0,0,0,0,0,0.00000005,Putative phosphatidylglycerol/phosphatidylinositol transfer protein DDB_G0282179,DDB_G0282179,145,lipid transport [GO:0006869],GO:0006869,,,,PF02221;,lipid transport [GO:0006869]
A5IXT5,CHOYP_BRAFLDRAFT_208197.18.21|m.59194,0,0,0,0,0,0,0,0,3.00E-11,Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70),dnaK MAG1460,598,protein folding [GO:0006457],GO:0005524; GO:0006457,,,,PF00012;,ATP binding [GO:0005524]; protein folding [GO:0006457]
Q1ZXD6,CHOYP_BRAFLDRAFT_208436.11.32|m.42955,0,0,0,0,0,0,0,0,0.000000009,Probable serine/threonine-protein kinase roco5 (EC 2.7.11.1) (Ras of complex proteins and C-terminal of roc 5),roco5 DDB_G0294533,2800,intracellular signal transduction [GO:0035556]; protein phosphorylation [GO:0006468]; regulation of Rho protein signal transduction [GO:0035023]; small GTPase mediated signal transduction [GO:0007264]; sorocarp development [GO:0030587],GO:0004672; GO:0004674; GO:0004871; GO:0005089; GO:0005524; GO:0005525; GO:0005737; GO:0006468; GO:0007264; GO:0030587; GO:0035023; GO:0035556,,,,PF16095;PF13516;PF13855;PF07714;PF00621;PF08477;,cytoplasm [GO:0005737]; ATP binding [GO:0005524]; GTP binding [GO:0005525]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]; Rho guanyl-nucleotide exchange factor activity [GO:0005089]; signal transducer activity [GO:0004871]; intracellular signal transduction [GO:0035556]; protein phosphorylation [GO:0006468]; regulation of Rho protein signal transduction [GO:0035023]; small GTPase mediated signal transduction [GO:0007264]; sorocarp development [GO:0030587]
Q9HCS2,CHOYP_BRAFLDRAFT_61250.13.14|m.57254,0,0,0,0,0,0,0,0,4.00E-117,Cytochrome P450 4F12 (EC 1.14.14.1) (CYPIVF12),CYP4F12 UNQ568/PRO1129,524,arachidonic acid metabolic process [GO:0019369]; drug metabolic process [GO:0017144]; epoxygenase P450 pathway [GO:0019373]; leukotriene B4 catabolic process [GO:0036101]; long-chain fatty acid metabolic process [GO:0001676]; oxidation-reduction process [GO:0055114]; pressure natriuresis [GO:0003095]; renal water homeostasis [GO:0003091]; sodium ion homeostasis [GO:0055078]; very long-chain fatty acid metabolic process [GO:0000038]; vitamin E metabolic process [GO:0042360],GO:0000038; GO:0001676; GO:0003091; GO:0003095; GO:0005506; GO:0005737; GO:0005789; GO:0008392; GO:0016021; GO:0016324; GO:0017144; GO:0018685; GO:0019369; GO:0019373; GO:0019825; GO:0020037; GO:0031090; GO:0036101; GO:0042360; GO:0043231; GO:0050051; GO:0055078; GO:0055114; GO:0070330,,,,PF00067;,apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; organelle membrane [GO:0031090]; alkane 1-monooxygenase activity [GO:0018685]; arachidonic acid epoxygenase activity [GO:0008392]; aromatase activity [GO:0070330]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; leukotriene-B4 20-monooxygenase activity [GO:0050051]; oxygen binding [GO:0019825]; arachidonic acid metabolic process [GO:0019369]; drug metabolic process [GO:0017144]; epoxygenase P450 pathway [GO:0019373]; leukotriene B4 catabolic process [GO:0036101]; long-chain fatty acid metabolic process [GO:0001676]; oxidation-reduction process [GO:0055114]; pressure natriuresis [GO:0003095]; renal water homeostasis [GO:0003091]; sodium ion homeostasis [GO:0055078]; very long-chain fatty acid metabolic process [GO:0000038]; vitamin E metabolic process [GO:0042360]
E1BD59,CHOYP_BRAFLDRAFT_88223.9.22|m.34933,0,0,0,0,0,0,0,0,1.00E-33,E3 ubiquitin-protein ligase TRIM56 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRIM56) (Tripartite motif-containing protein 56),TRIM56,732,defense response to virus [GO:0051607]; interferon-beta production [GO:0032608]; protein K63-linked ubiquitination [GO:0070534]; response to type I interferon [GO:0034340],GO:0004842; GO:0005737; GO:0008270; GO:0032608; GO:0034340; GO:0051607; GO:0070534,,,,PF00643;PF13445;,cytoplasm [GO:0005737]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]; defense response to virus [GO:0051607]; interferon-beta production [GO:0032608]; protein K63-linked ubiquitination [GO:0070534]; response to type I interferon [GO:0034340]
